id,runtime_id,arrival_day,days_taken,pending,sink_type
2573,4960,1501.041667,2.31,no,Dismiss
2577,4964,1503.041667,145.17,no,Dismiss
2579,4966,1504.041667,135.05,no,Dismiss
2581,4968,1505.041667,141.08,no,Dismiss
2582,4969,1505.188194,113.03,no,Dismiss
2584,4971,1506.188194,50.90,no,Dismiss
2585,4972,1508.041667,14.07,no,Dismiss
2588,4975,1509.188194,142.86,no,Dismiss
2589,4976,1510.041667,2.99,no,Dismiss
2591,4978,1511.041667,2.23,no,Dismiss
2592,4979,1511.188194,56.85,no,Dismiss
2593,4980,1512.041667,139.07,no,Dismiss
2595,4982,1513.041667,145.04,no,Dismiss
2601,4988,1517.041667,13.05,no,Dismiss
2602,4989,1517.188194,110.83,no,Dismiss
2603,4990,1518.041667,4.09,no,Dismiss
2605,4992,1519.041667,40.03,no,Dismiss
2608,4995,1520.188194,48.84,no,Dismiss
2612,4999,1523.188194,134.94,no,Dismiss
2613,5000,1524.041667,120.04,no,Dismiss
2614,5001,1524.188194,137.92,no,Dismiss
2616,5003,1525.188194,50.92,no,Dismiss
2617,5004,1526.041667,136.07,no,Dismiss
2619,5006,1527.041667,2.07,no,Dismiss
2623,5010,1530.041667,146.17,no,Dismiss
2628,5015,1532.188194,132.83,no,Dismiss
2629,5016,1533.041667,144.01,no,Dismiss
2632,5019,1534.188194,53.88,no,Dismiss
2635,5022,1537.041667,139.10,no,Dismiss
2638,5025,1538.188194,2.88,no,Dismiss
2640,5027,1539.188194,11.05,no,Dismiss
2641,5028,1540.041667,119.02,no,Dismiss
2642,5029,1540.188194,2.93,no,Dismiss
2644,5031,1541.188194,3.92,no,Dismiss
2645,5032,1543.041667,147.15,no,Dismiss
2646,5033,1543.188194,46.82,no,Dismiss
2647,5034,1544.041667,2.02,no,Dismiss
2650,5037,1545.188194,18.91,no,Dismiss
2652,5039,1546.188194,4.09,no,Dismiss
2655,5042,1548.041667,105.00,no,Dismiss
2660,5047,1551.188194,129.05,no,Dismiss
2663,5050,1553.041667,126.04,no,Dismiss
2664,5051,1553.188194,146.96,no,Dismiss
2667,5054,1555.041667,132.25,no,Dismiss
2668,5055,1555.188194,19.87,no,Dismiss
2669,5056,1557.041667,21.09,no,Dismiss
2670,5057,1557.188194,10.88,no,Dismiss
2672,5059,1558.188194,117.96,no,Dismiss
2674,5061,1559.188194,125.86,no,Dismiss
2678,5065,1561.188194,3.81,no,Dismiss
2680,5067,1562.188194,158.92,no,Dismiss
2685,5072,1566.041667,5.08,no,Dismiss
2688,5075,1567.188194,3.91,no,Dismiss
2689,5076,1568.041667,17.98,no,Dismiss
2693,5080,1571.041667,142.08,no,Dismiss
2696,5083,1572.188194,3.87,no,Dismiss
2697,5084,1573.041667,5.12,no,Dismiss
2702,5089,1575.188194,3.89,no,Dismiss
2703,5090,1576.041667,124.04,no,Dismiss
2705,5092,1578.041667,126.20,no,Dismiss
2706,5093,1578.188194,126.00,no,Dismiss
2711,5098,1581.041667,125.01,no,Dismiss
2714,5101,1582.188194,140.92,no,Dismiss
2715,5102,1583.041667,12.02,no,Dismiss
2718,5105,1585.188194,147.03,no,Dismiss
2719,5106,1586.041667,20.12,no,Dismiss
2720,5107,1586.188194,152.94,no,Dismiss
2721,5108,1587.041667,16.05,no,Dismiss
2725,5112,1589.041667,3.09,no,Dismiss
2726,5113,1589.188194,133.96,no,Dismiss
2727,5114,1590.041667,2.10,no,Dismiss
2730,5117,1592.188194,50.90,no,Dismiss
2732,5119,1593.188194,48.05,no,Dismiss
2733,5120,1594.041667,40.08,no,Dismiss
2740,5127,1597.188194,142.08,no,Dismiss
2741,5128,1599.041667,151.03,no,Dismiss
2744,5131,1600.188194,154.88,no,Dismiss
2746,5133,1601.188194,14.84,no,Dismiss
2747,5134,1602.041667,134.02,no,Dismiss
2748,5135,1602.188194,132.91,no,Dismiss
2750,5137,1603.188194,3.07,no,Dismiss
2751,5138,1604.041667,48.96,no,Dismiss
2752,5139,1604.188194,52.81,no,Dismiss
2754,5141,1606.188194,11.93,no,Dismiss
2757,5144,1608.041667,56.10,no,Dismiss
2759,5146,1609.041667,112.04,no,Dismiss
2763,5150,1611.041667,52.99,no,Dismiss
2764,5151,1611.188194,130.09,no,Dismiss
2770,5157,1615.188194,4.93,no,Dismiss
2771,5158,1616.041667,31.96,no,Dismiss
2772,5159,1616.188194,4.89,no,Dismiss
2773,5160,1617.041667,147.11,no,Dismiss
2776,5163,1618.188194,4.85,no,Dismiss
2780,5167,1621.188194,202.09,no,Dismiss
2782,5169,1622.188194,148.93,no,Dismiss
2788,5175,1625.188194,145.16,no,Dismiss
2789,5176,1627.041667,39.03,no,Dismiss
2790,5177,1627.188194,131.13,no,Dismiss
2792,5179,1628.188194,126.07,no,Dismiss
2793,5180,1629.041667,48.98,no,Dismiss
2794,5181,1629.188194,39.89,no,Dismiss
2795,5182,1630.041667,18.04,no,Dismiss
2796,5183,1630.188194,4.84,no,Dismiss
2797,5184,1631.041667,185.99,no,Dismiss
2801,5188,1634.041667,131.10,no,Dismiss
2804,5191,1635.188194,16.88,no,Dismiss
2805,5192,1636.041667,134.22,no,Dismiss
2809,5196,1638.041667,104.01,no,Dismiss
2811,5198,1639.041667,122.05,no,Dismiss
2812,5199,1639.188194,19.86,no,Dismiss
2814,5201,1641.188194,116.84,no,Dismiss
2816,5203,1642.188194,139.87,no,Dismiss
2819,5206,1644.041667,141.05,no,Dismiss
2821,5208,1645.041667,38.06,no,Dismiss
2823,5210,1646.041667,5.01,no,Dismiss
2824,5211,1646.188194,178.90,no,Dismiss
2825,5212,1648.041667,12.06,no,Dismiss
2826,5213,1648.188194,135.86,no,Dismiss
2827,5214,1649.041667,54.96,no,Dismiss
2837,5224,1655.041667,53.98,no,Dismiss
2839,5226,1656.041667,2.17,no,Dismiss
2842,5229,1657.188194,39.81,no,Dismiss
2844,5231,1658.188194,3.92,no,Dismiss
2846,5233,1659.188194,123.88,no,Dismiss
2847,5234,1660.041667,3.02,no,Dismiss
2855,5242,1665.041667,37.04,no,Dismiss
2863,5250,1670.041667,144.03,no,Dismiss
2865,5252,1671.041667,145.09,no,Dismiss
2867,5254,1672.041667,43.05,no,Dismiss
2869,5256,1673.041667,134.06,no,Dismiss
2872,5259,1674.188194,149.93,no,Dismiss
2874,5261,1676.188194,8.85,no,Dismiss
2875,5262,1677.041667,21.01,no,Dismiss
2878,5265,1678.188194,130.89,no,Dismiss
2879,5266,1679.041667,4.12,no,Dismiss
2881,5268,1680.041667,54.17,no,Dismiss
2883,5270,1681.041667,19.98,no,Dismiss
2884,5271,1681.188194,12.94,no,Dismiss
2885,5272,1683.041667,2.03,no,Dismiss
2889,5276,1685.041667,140.07,no,Dismiss
2890,5277,1685.188194,2.88,no,Dismiss
2891,5278,1686.041667,21.23,no,Dismiss
2896,5283,1688.188194,49.02,no,Dismiss
2899,5286,1691.041667,3.12,no,Dismiss
2901,5288,1692.041667,34.96,no,Dismiss
2902,5289,1692.188194,64.92,no,Dismiss
2904,5291,1693.188194,131.86,no,Dismiss
2905,5292,1694.041667,59.06,no,Dismiss
2909,5296,1697.041667,14.02,no,Dismiss
2910,5297,1697.188194,128.86,no,Dismiss
2915,5302,1700.041667,20.19,no,Dismiss
2918,5305,1701.188194,5.03,no,Dismiss
2920,5307,1702.188194,4.88,no,Dismiss
2922,5309,1704.188194,3.94,no,Dismiss
2928,5315,1707.188194,38.92,no,Dismiss
2929,5316,1708.041667,5.97,no,Dismiss
2932,5319,1709.188194,3.95,no,Dismiss
2938,5325,1713.188194,2.90,no,Dismiss
2940,5327,1714.188194,3.92,no,Dismiss
2942,5329,1715.188194,46.85,no,Dismiss
2949,5336,1720.041667,68.08,no,Dismiss
2952,5339,1721.188194,17.94,no,Dismiss
2953,5340,1722.041667,3.07,no,Dismiss
2957,5344,1725.041667,3.03,no,Dismiss
2959,5346,1726.041667,4.01,no,Dismiss
2962,5349,1727.188194,37.84,no,Dismiss
2964,5351,1728.188194,46.10,no,Dismiss
2969,5356,1732.041667,3.02,no,Dismiss
2979,5366,1737.041667,48.02,no,Dismiss
2981,5368,1739.041667,3.09,no,Dismiss
2984,5371,1740.188194,8.96,no,Dismiss
2988,5375,1742.188194,70.81,no,Dismiss
2996,5383,1747.188194,48.01,no,Dismiss
2997,5384,1748.041667,3.00,no,Dismiss
3000,5387,1749.188194,10.94,no,Dismiss
3001,5388,1750.041667,48.98,no,Dismiss
3003,5390,1751.041667,3.04,no,Dismiss
3004,5391,1751.188194,19.97,no,Dismiss
3006,5393,1753.188194,11.03,no,Dismiss
3019,5406,1761.041667,20.16,no,Dismiss
3020,5407,1761.188194,20.01,no,Dismiss
3024,5411,1763.188194,20.87,no,Dismiss
3028,5415,1765.188194,39.92,no,Dismiss
3032,5419,1768.188194,2.90,no,Dismiss
3033,5420,1769.041667,14.10,no,Dismiss
3034,5421,1769.188194,3.03,no,Dismiss
3044,5431,1775.188194,8.91,no,Dismiss
3047,5434,1777.041667,12.02,no,Dismiss
3049,5436,1778.041667,3.31,no,Dismiss
3060,5447,1784.188194,36.81,no,Dismiss
3061,5448,1785.041667,19.06,no,Dismiss
3062,5449,1785.188194,3.91,no,Dismiss
3064,5451,1786.188194,13.91,no,Dismiss
3080,5467,1796.188194,2.89,no,Dismiss
3083,5470,1798.041667,11.04,no,Dismiss
3085,5472,1799.041667,5.01,no,Dismiss
3093,5480,1804.041667,9.07,no,Dismiss
3097,5484,1806.041667,4.03,no,Dismiss
3100,5487,1807.188194,5.89,no,Dismiss
3106,5493,1811.188194,14.91,no,Dismiss
3113,5500,1816.041667,2.05,no,Dismiss
